#{"t_start": 1764906598.109751, "env_id": "None"}
r,l,t,success,semi_success
-46.3988,291,2.695818,False,False
-45.691757,295,4.140924,False,False
-46.372588,291,5.896097,False,False
-46.278835,290,7.50676,False,False
-46.225952,293,8.836018,False,False
-45.425328,291,10.254342,False,False
-45.451426,291,11.559685,False,False
-46.472294,290,12.917935,False,False
-96.337672,291,14.688935,False,False
-96.007506,294,16.087588,False,False
-46.295323,292,17.448859,False,False
-96.463594,290,18.786776,False,False
-96.341814,287,20.096298,False,False
-45.713428,292,21.755857,False,False
-44.892509,296,23.184756,False,False
-46.056973,293,24.543684,False,False
-45.551115,293,26.055886,False,False
-46.209712,293,27.686058,False,False
-45.737771,290,29.434123,False,False
-46.223968,290,31.192508,False,False
-95.980855,287,32.739076,False,False
-95.377785,292,34.67874,False,False
-46.320505,292,36.146897,False,False
-45.774659,292,37.585955,False,False
-45.503742,291,39.378949,False,False
-46.405373,290,41.263417,False,False
-45.108012,294,42.680162,False,False
-46.140613,288,44.104841,False,False
-46.405807,289,46.058089,False,False
-45.899488,291,47.489568,False,False
-46.026061,294,48.961537,False,False
-95.734967,292,50.789795,False,False
-46.167893,291,52.291564,False,False
-45.858456,293,54.02328,False,False
-46.334007,291,55.99057,False,False
-45.510101,292,57.846597,False,False
-46.047058,291,59.887401,False,False
-45.887417,296,61.714346,False,False
-46.035285,294,63.492843,False,False
-46.03194,291,64.948946,False,False
-45.887658,294,66.691412,False,False
-45.31957,294,68.381485,False,False
-46.224637,293,69.913022,False,False
-46.043145,291,71.521437,False,False
-95.66554,292,72.850303,False,False
-45.861617,288,74.448755,False,False
-45.423533,294,75.801207,False,False
-45.997598,292,77.445776,False,False
-46.090761,292,78.79976,False,False
-46.092509,294,80.355224,False,False
-46.526952,291,81.745119,False,False
-46.318108,292,83.293965,False,False
-46.12078,292,85.242283,False,False
-46.18984,293,86.747733,False,False
-46.486081,292,88.282203,False,False
-45.746761,292,89.714724,False,False
-46.325839,289,91.14667,False,False
-45.91664,294,92.519827,False,False
-46.561407,289,94.031674,False,False
-46.149885,293,95.424072,False,False
-46.250994,291,96.953252,False,False
-46.046497,293,98.26327,False,False
-46.417665,293,99.824933,False,False
-46.223801,292,101.269065,False,False
-45.651075,291,102.573316,False,False
-46.109005,292,104.028356,False,False
-96.596244,286,105.482808,False,False
-45.921435,293,106.921365,False,False
-45.742079,295,108.607768,False,False
-96.193358,291,110.188865,False,False
-46.195877,290,111.731397,False,False
-46.115052,287,113.186431,False,False
-46.268602,291,114.556234,False,False
-45.910661,293,116.42404,False,False
-45.265291,294,117.771038,False,False
-45.383208,293,119.110099,False,False
-45.93323,294,120.643553,False,False
-45.796574,291,121.968564,False,False
-96.370793,291,123.316286,False,False
-45.00117,291,124.84561,False,False
-46.554704,292,126.243508,False,False
-45.889074,292,127.787142,False,False
-45.681106,292,129.139605,False,False
-45.720025,291,130.698094,False,False
-45.972607,289,132.355805,False,False
-46.312471,292,133.917355,False,False
-46.475565,291,135.758435,False,False
-46.478206,290,137.235112,False,False
-46.438872,290,138.645385,False,False
-46.368652,289,140.042067,False,False
-45.042664,294,141.644634,False,False
-46.284522,289,143.003839,False,False
-46.13115,294,144.327177,False,False
-46.429999,290,145.624512,False,False
-45.761028,293,147.113095,False,False
-96.558455,290,148.562735,False,False
-46.249959,292,149.934291,False,False
-46.17812,292,151.491891,False,False
-46.144746,293,153.228073,False,False
-45.610941,293,154.560873,False,False
-45.492356,293,156.076801,False,False
-45.700292,292,157.625585,False,False
-46.045318,290,159.478896,False,False
-46.098522,289,160.958952,False,False
