#{"t_start": 1764906282.222525, "env_id": "None"}
r,l,t,success,semi_success
-41.218451,342,5.24037,False,False
-40.10594,337,8.993758,False,False
-89.691362,298,13.00207,False,False
-88.785478,307,16.865093,False,False
-41.157138,342,21.196518,False,False
-40.677273,345,26.158294,False,False
-90.674821,302,30.399171,False,False
-92.408492,301,34.419307,False,False
-40.607279,350,38.737005,False,False
-86.335425,326,43.311114,False,False
-92.92005,283,48.543843,False,False
-90.665727,284,51.791654,False,False
-36.367517,344,56.723476,False,False
-38.535907,344,60.535754,False,False
-89.026337,314,64.515002,False,False
-91.291217,324,69.582583,False,False
-92.314309,301,73.872475,False,False
-89.667165,296,77.106775,False,False
-93.035688,276,80.264342,False,False
-39.886055,344,85.124112,False,False
-90.868281,303,89.337053,False,False
-92.725844,292,93.127593,False,False
-40.562665,343,98.146964,False,False
-39.42446,337,102.667079,False,False
-40.657908,347,107.656383,False,False
-39.031092,347,113.326649,False,False
-91.00623,294,117.873273,False,False
-40.307662,353,123.13028,False,False
-90.335393,330,127.314132,False,False
-90.865736,287,130.53575,False,False
-41.036757,341,136.255424,False,False
-92.266402,298,140.15994,False,False
-91.926081,309,144.258195,False,False
-91.268319,324,148.842497,False,False
-91.060705,331,152.886215,False,False
-91.201493,300,157.029017,False,False
-40.340741,353,162.907565,False,False
-38.633768,359,166.856082,False,False
-91.434457,324,170.868265,False,False
-90.696003,338,176.115765,False,False
-89.63034,344,180.21052,False,False
-40.152274,354,184.993907,False,False
-37.806838,375,190.165546,False,False
-39.142551,367,195.015541,False,False
-88.644105,337,199.181948,False,False
-90.928104,317,203.698939,False,False
-89.56379,350,209.248729,False,False
-89.427656,349,213.319014,False,False
-89.740403,352,217.970918,False,False
-31.65866,403,222.959387,False,False
-88.380636,370,228.661302,False,False
-89.091022,340,232.895657,False,False
-35.396928,390,238.228508,False,False
-88.69889,346,243.189933,False,False
-87.972142,331,247.514131,False,False
-88.079836,342,252.855439,False,False
-34.804623,394,257.979566,False,False
-86.869035,330,262.327117,False,False
-87.09779,370,268.319796,False,False
-87.300582,333,273.644276,False,False
-86.121975,342,279.775229,False,False
-84.969436,347,284.841264,False,False
-86.494381,353,290.181714,False,False
-83.999432,345,294.637541,False,False
-84.276598,342,299.693683,False,False
-84.388911,343,304.199253,False,False
-84.496157,344,308.25348,False,False
-85.779033,350,313.294607,False,False
-84.03275,344,319.570689,False,False
36.077579,345,325.28189,False,True
36.144944,344,331.465079,False,True
-84.022655,345,336.15539,False,False
36.530274,346,342.44541,False,True
36.23503,345,348.699623,False,True
36.128688,345,354.583982,False,True
-84.107963,345,361.609431,False,False
-86.001444,340,367.037797,False,False
-84.300212,345,373.600552,False,False
36.475679,345,381.212047,False,True
-88.444808,338,386.943348,False,False
-87.019941,341,391.82826,False,False
36.438342,345,397.995054,False,True
-87.411508,343,404.037242,False,False
-88.708598,342,409.945354,False,False
-83.946003,345,414.760697,False,False
-84.34179,344,419.863661,False,False
-84.713565,345,426.459031,False,False
-84.706436,345,431.635044,False,False
-84.824605,345,436.68846,False,False
-88.262954,344,442.527254,False,False
-87.40898,347,447.795095,False,False
-84.380929,345,454.333807,False,False
-84.323142,346,459.386424,False,False
-84.256634,345,464.268425,False,False
-84.407919,345,470.265051,False,False
-87.505067,345,476.084864,False,False
-85.954867,345,482.173467,False,False
-86.09235,346,487.022284,False,False
-84.182711,345,491.923395,False,False
-85.383402,345,498.213996,False,False
36.67084,345,503.838482,False,True
-84.042419,345,509.998472,False,False
-83.873812,346,515.152019,False,False
-83.85156,346,520.238431,False,False
36.005291,345,526.843402,False,True
-87.353621,335,531.767684,False,False
-85.354934,345,536.793742,False,False
36.135582,345,542.903845,False,True
-84.799222,346,547.991464,False,False
-84.401467,344,554.802577,False,False
36.587338,345,559.742694,False,True
36.570982,345,564.959026,False,True
36.111797,343,570.896536,False,True
36.440357,344,577.222403,False,True
36.470034,345,583.330161,False,True
36.252358,345,588.251602,False,True
36.559976,345,593.542238,False,True
36.591519,345,600.478229,False,True
36.921014,345,606.830236,False,True
36.771714,345,612.300705,False,True
37.059076,345,618.577977,False,True
36.67115,344,623.487894,False,True
36.496226,345,630.19598,False,True
36.343041,344,635.699676,False,True
36.586765,345,640.938703,False,True
36.684341,344,647.11466,False,True
36.812256,345,653.244806,False,True
36.668575,345,659.794004,False,True
-84.838298,344,665.031853,False,False
36.61564,345,670.444118,False,True
36.627448,345,676.48993,False,True
-84.069702,344,682.462467,False,False
