#{"t_start": 1764906282.299944, "env_id": "None"}
r,l,t,success,semi_success
-40.764688,338,5.158603,False,False
-40.846945,340,8.915297,False,False
-92.077344,304,12.930331,False,False
-92.622858,292,16.010067,False,False
-92.079324,319,20.091976,False,False
-39.686456,348,26.045809,False,False
-41.087351,341,30.336648,False,False
-90.097235,275,33.596573,False,False
-40.85134,341,38.632744,False,False
-92.073184,289,42.029572,False,False
-37.934754,347,48.467746,False,False
-91.531618,322,52.681541,False,False
-89.381398,291,55.777537,False,False
-89.86065,321,59.742677,False,False
-89.127165,321,63.648084,False,False
-40.580753,349,69.499793,False,False
-93.121177,294,72.881656,False,False
-40.42883,347,77.727932,False,False
-41.222003,342,81.748303,False,False
-89.575492,304,85.772472,False,False
-92.455337,294,89.329076,False,False
-40.503142,339,94.727286,False,False
-91.208639,299,98.138272,False,False
-92.471986,302,102.620036,False,False
-34.097719,358,108.362756,False,False
-91.734392,303,112.294573,False,False
-39.515162,351,118.673284,False,False
-40.531693,345,123.108666,False,False
-39.374046,345,127.979596,False,False
-91.727337,294,131.299653,False,False
-40.11716,348,137.255507,False,False
-39.665427,355,141.661161,False,False
-88.689528,343,146.840451,False,False
-91.626175,303,150.359678,False,False
-89.077384,311,154.377442,False,False
-91.465797,290,158.889047,False,False
-91.213755,286,162.877496,False,False
-90.718552,319,166.784406,False,False
-91.011469,305,170.765968,False,False
-38.038703,369,176.058897,False,False
-90.647987,304,180.099404,False,False
-39.447202,357,184.888526,False,False
-88.738439,356,190.040582,False,False
-39.821905,355,194.167675,False,False
-90.661371,310,198.274983,False,False
-89.624014,351,203.563014,False,False
-89.576681,348,208.438182,False,False
-90.705339,314,212.406637,False,False
-90.024164,309,216.342362,False,False
-89.585223,348,220.331359,False,False
-87.949364,321,224.595167,False,False
-87.538124,378,230.341523,False,False
-89.253945,324,234.350275,False,False
-88.426411,344,239.692768,False,False
-87.339216,376,243.94607,False,False
-84.327574,369,249.867091,False,False
-87.262017,344,255.316129,False,False
-86.802284,357,259.651312,False,False
-86.903587,354,265.014643,False,False
-87.292921,353,269.897526,False,False
-86.336687,344,276.574797,False,False
-85.962663,339,281.388354,False,False
-86.41342,335,286.691971,False,False
-84.733623,340,290.923519,False,False
-84.475682,354,296.483034,False,False
-84.2138,343,301.231287,False,False
-83.812109,344,305.700448,False,False
36.226384,344,309.999899,False,True
-84.611674,346,314.612046,False,False
36.076496,345,322.049764,False,True
-84.721824,341,327.112718,False,False
-84.367911,343,333.215321,False,False
-85.892884,341,338.289754,False,False
-83.997585,345,343.563045,False,False
36.281281,344,351.091678,False,True
-84.613657,346,357.017448,False,False
36.467658,345,362.621539,False,True
36.28421,344,369.250566,False,True
-84.011091,344,376.421773,False,False
36.463843,345,383.24903,False,True
36.574756,345,388.624902,False,True
-86.108827,335,393.875294,False,False
-87.796866,339,399.113843,False,False
-88.295363,335,406.031052,False,False
-84.554236,344,410.869258,False,False
-84.364522,345,415.991773,False,False
-84.659238,343,421.795465,False,False
-86.418706,344,427.484076,False,False
-83.88093,346,433.615456,False,False
-87.199388,345,438.389059,False,False
-85.150635,345,443.512082,False,False
-85.852525,345,449.880505,False,False
