#{"t_start": 1764916191.761003, "env_id": "None"}
r,l,t,success,semi_success
255.77667,276,0.79599,False,False
302.11606,328,0.96671,False,True
229.132037,245,1.097689,False,False
294.85335,320,1.274687,False,True
257.264261,277,1.439602,False,False
237.032853,254,1.568356,False,False
248.829518,268,1.700773,False,False
288.336007,310,1.850173,False,True
271.452612,292,2.005813,False,True
238.138472,256,2.133856,False,False
281.595608,303,2.283775,False,True
255.370325,275,2.423225,False,False
233.810709,251,2.555695,False,False
296.240922,321,2.710919,False,True
299.649434,327,6.841978,False,True
263.028847,284,7.021123,False,True
268.712824,292,7.167619,False,True
235.04095,253,7.30149,False,False
235.243915,252,7.436364,False,False
218.452558,235,7.557687,False,False
287.942346,313,7.751668,False,True
231.683621,249,7.89614,False,False
234.121203,252,8.031902,False,False
236.586629,254,8.177768,False,False
294.874297,315,8.341719,False,True
263.268856,282,8.48237,False,False
261.60573,283,8.623052,False,True
255.575558,275,8.758302,False,False
279.984391,304,8.905985,False,True
226.546047,241,13.115765,False,False
284.359761,307,13.295139,False,True
234.380946,252,13.455367,False,False
274.04525,292,13.608734,False,False
396.381363,426,13.90467,False,False
235.601838,251,14.026306,False,False
242.55644,261,14.153626,False,False
301.92094,326,14.322995,False,True
241.589063,259,14.452198,False,False
256.825195,276,14.589775,False,False
262.687655,284,14.727602,False,True
300.167864,325,14.884717,False,True
295.880089,320,15.037366,False,True
240.922674,259,15.165025,False,False
258.274312,278,19.203319,False,False
248.498222,267,19.350683,False,False
268.454383,286,19.502594,False,False
260.327939,277,19.640069,False,False
228.651133,246,19.777326,False,False
257.515933,276,19.937511,False,False
285.164561,307,20.114982,False,True
263.756738,285,20.296861,False,True
246.261151,264,20.47222,False,False
279.931929,298,20.635644,False,False
267.464149,288,20.782301,False,True
288.790766,312,20.939017,False,True
260.305012,279,21.080952,False,False
297.832148,322,21.239529,False,True
247.762954,265,25.227781,False,False
260.697157,278,25.375015,False,False
233.136435,250,25.498038,False,False
266.520386,286,25.668204,False,False
313.238765,337,25.86994,False,True
265.297242,286,26.025877,False,False
279.048163,298,26.176256,False,True
254.566734,273,26.310368,False,False
245.243973,263,26.445242,False,False
241.345573,259,26.611651,False,False
274.824339,292,26.765657,False,False
306.8233,329,26.939588,False,True
237.812919,255,27.069045,False,False
249.455806,268,27.230777,False,False
233.725274,250,27.386543,False,False
282.40715,304,31.42555,False,True
246.631129,265,31.569515,False,False
277.428434,297,31.722875,False,False
324.699336,346,31.901201,False,True
248.481826,267,32.036905,False,False
296.91496,318,32.228087,False,True
243.048474,260,32.370127,False,False
277.001767,298,32.542744,False,True
246.036099,264,32.704071,False,False
265.979615,284,32.865263,False,False
294.191091,316,33.067733,False,True
227.043327,244,33.201928,False,False
222.496928,240,33.342523,False,False
252.184128,270,33.483883,False,False
313.472603,337,37.449387,False,True
252.446076,268,37.585373,False,False
290.193269,312,37.74668,False,True
223.606961,239,37.862867,False,False
344.358958,366,38.043843,False,True
252.83678,271,38.17444,False,False
242.99716,259,38.303846,False,False
231.628173,248,38.429569,False,False
296.773868,319,38.588654,False,True
244.394904,261,38.717495,False,False
294.191752,317,38.879809,False,True
255.397492,273,39.065224,False,False
245.527861,262,39.194311,False,False
