Step,Time,X,Y,Z,Roll,Pitch,Yaw,Thrust,GimbalYaw,GimbalPitch,Mass,Reward
<<<<<<< HEAD
0,0,5.915301956480197,2.1032137128409194,13.827342185486476,21.83382782698807,-21.839567000757196,-4.262111432117605,0.0,0.0,0.0,200.0,0.0
1,0.01,5.943189376428167,2.1080791259770493,13.78318686509597,21.83249915600717,-21.841283570913532,-4.258038425951893,0.0,-20.0,20.0,200.0,-31.155504445879448
2,0.02,5.9710771024390645,2.1129448532529183,13.738869802708672,21.827415220750197,-21.846701029785162,-4.243943471295738,0.0,-20.0,20.0,200.0,-31.127350949165173
3,0.03,5.998964831148257,2.117810584115886,13.694390742922065,21.823881071312382,-21.850232629006495,-4.234452921681018,0.0,-20.0,20.0,200.0,-31.097640324672597
4,0.04,6.026852595553754,2.1226763494910967,13.649749712376146,21.821020082724935,-21.852973301575727,-4.226924013239027,0.0,-20.0,20.0,200.0,-31.068760591921144
5,0.05,6.054740365004058,2.127542119496658,13.604946685863487,21.818128237241762,-21.855721816605417,-4.219338619230146,0.0,-20.0,20.0,200.0,-31.04020713791875
6,0.06,6.0826281282727,2.132407881835738,13.559981653610071,21.815022627549908,-21.85869678100745,-4.2111603010474745,0.0,-20.0,20.0,200.0,-31.011793030687198
7,0.07,6.110515882269711,2.1372736337163,13.514854613163218,21.81173484331222,-21.861877031372245,-4.202460851826338,0.0,-20.0,20.0,200.0,-30.983477142347766
8,0.08,6.138403627451726,2.142139375531092,13.46956556487751,21.80833628285653,-21.8651918374097,-4.1934302524635685,0.0,-20.0,20.0,200.0,-30.955269011680855
9,0.09,6.166291365525142,2.1470051084971944,13.424114509977361,21.804881696765403,-21.868582881125466,-4.1842199742279,0.0,-20.0,20.0,200.0,-30.927185752887183
10,0.1,6.194179098241286,2.151870834578765,13.37850145000588,21.801402483045837,-21.872013725874858,-4.174921456506727,0.0,-20.0,20.0,200.0,-30.89924212091318
11,0.11,6.222066827057318,2.1567365559448994,13.332726386461268,21.79791358741587,-21.875464776734056,-4.165581756114574,0.0,-20.0,20.0,200.0,-30.87144914815951
12,0.12,6.2499545530262655,2.1616022744203343,13.286789320529259,21.794420648368888,-21.878926447871986,-4.15622272087373,0.0,-20.0,20.0,200.0,-30.843814821242287
13,0.13,6.277842276859568,2.166467991354498,13.240690253057679,21.790925604560208,-21.882394045331125,-4.146854039499014,0.0,-20.0,20.0,200.0,-30.816345208859712
14,0.14,6.305729999109917,2.1713337075131207,13.19442918459194,21.787429285719973,-21.885865045275963,-4.137480217904526,0.0,-20.0,20.0,200.0,-30.789045770936713
15,0.15,6.333617720217105,2.1761994232188666,13.148006115451201,21.783932025599544,-21.889338024875663,-4.128103435719831,0.0,-20.0,20.0,200.0,-30.761921685688826
16,0.16,6.361505440486492,2.1810651386681608,13.101421045845997,21.780433946126394,-21.89281214809564,-4.11872478903839,0.0,-20.0,20.0,200.0,-30.7349780541104
17,0.17,6.389393160128599,2.1859308539796616,13.054673975914763,21.776935089473913,-21.896286906631467,-4.1093448548387865,0.0,-20.0,20.0,200.0,-30.708219971844603
18,0.18,6.417280879290626,2.1907965692182647,13.007764905747049,21.773435479820456,-21.89976197730499,-4.099963956742689,0.0,-20.0,20.0,200.0,-30.681652559687873
